Economy,Economy Code,Gallup World Poll identifier,Weight,Respondent is female,Respondent age,Respondent education level,Within-economy household income quintile,Has an account,Has an account at a financial institution,Has a mobile money account,Has a debit card,If has debit card: card in own name,If has debit card: used card in past 12 months,Has a credit card,If has credit card: used card in past 12 months,If does not have account: b/c too far away,If does not have account: b/c too expensive,If does not have account: b/c lack documentation,If does not have account: b/c lack trust,If does not have account: b/c religious reasons,If does not have account: b/c lack of money,If does not have account: b/c family member already has one,If does not have account: b/c cannot get one,If does not have account: b/c no need for financial services,If has account: any deposit into account in past 12 months,If has any deposit into account: number of monthly deposits,If has account: any withdrawal from account in past 12 months,If has any withdrawal from account: number of monthly withdrawals,If has account: most frequent mode of cash withdrawal,If has account: made a transaction using a mobile phone,Made payments online using the Internet,Saved in past 12 months: for farm/business purposes,Saved in past 12 months: for old age,Saved in past 12 months: for education or school fees,Saved in past 12 months: using an account at a financial institution,Saved in past 12 months: using an informal savings club,"Has loan from a financial institution for house, apartment, or land",Borrowed in past 12 months: from a financial institution,Borrowed in past 12 months: from a store (store credit),Borrowed in past 12 months: from family or friends,Borrowed in past 12 months: from another private lender,Borrowed in past 12 months: for education or school fees,Borrowed in past 12 months: for medical purposes,Borrowed in past 12 months: for farm/business purposes,Possibility of coming up with emergency funds,If able to come up with emergency funds: main source,Sent domestic remittances in past 12 months,If sent domestic remittances: in cash,If sent domestic remittances: through a financial institution,If sent domestic remittances: through a mobile phone,If sent domestic remittances: through an MTO,Received domestic remittances in past 12 months,If received domestic remittances: in cash,If received domestic remittances: through a financial institution,If received domestic remittances: through a mobile phone,If received domestic remittances: through an MTO,Paid utility bills in past 12 months,If paid utility bills: in cash,If paid utility bills: using an account,If paid utility bills: through a mobile phone,Paid school fees in past 12 months,If paid school fees: in cash,If paid school fees: using an account,If paid school fees: through a mobile phone,Received wage payments in past 12 months,If received wage payments: work in public sector,If received wage payments: in cash,If received wage payments: into an account or to a card,If received wage payments: through a mobile phone,If received cashless wage payments: account use,If received cashless wage payments: account type,Received government transfers in past 12 months,If received government transfers: in cash,If received government transfers: into an account or to a card,If received government transfers: through a mobile phone,If received cashless government transfers: account use,If received cashless government transfers: account type,Received agricultural payments in past 12 months,If received agricultural payments: in cash,If received agricultural payments: into an account,If received agricultural payments: through a mobile phone,Saved in the past year,Borrowed in the past year
Kenya,KEN,134013748,1.646671283,1 male,21,secondary,1 poorest 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,no,,no,,1 you get it at an atm,yes,yes,no,no,yes,yes,no,no,no,no,yes,no,no,no,no,1 very possible,"2 family, relatives, or friends",yes,yes,no,no,no,no,,,,,yes,no,no,no,yes,no,yes,no,no,,,,,,,yes,no,yes,no,1 all of the money right away,1 you had this account before you began receiving payments from the government.,no,,,,yes,yes
Kenya,KEN,147438949,0.524307099,1 male,25,completed tertiary or more,1 poorest 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,1 one or two times per month,yes,2 three or more times per month,1 you get it at an atm,yes,yes,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,1 very possible,"2 family, relatives, or friends",yes,no,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,,,,yes,no,no,yes,no,1 all of the money right away,1 you had this account before you began receiving payments from an employer.,no,,,,,,no,,,,yes,yes
Kenya,KEN,182197600,0.524307099,1 male,25,secondary,1 poorest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,no,,1 you get it at an atm,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,1 very possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,yes,no,no,yes,2 over time as needed,1 you had this account before you began receiving payments from the government.,no,,,,no,yes
Kenya,KEN,144293924,0.306013872,1 male,25,completed primary or less,3 middle 20%,yes,yes,yes,no,,,no,,,,,,,,,,,no,,yes,1 one or two times per month,2 you get it over the counter in a branch of your financial institution,no,no,yes,no,no,no,yes,no,no,no,yes,no,yes,yes,no,1 very possible,3 money from working or a loan from an employer,yes,yes,no,yes,no,yes,yes,no,yes,no,yes,no,yes,yes,yes,no,yes,no,yes,yes,no,yes,no,2 over time as needed,"2 you had an account before, but this account was opened so you could receive payments from an employer.",no,,,,,,no,,,,yes,yes
Kenya,KEN,150964754,0.83839966,2 female,19,secondary,1 poorest 20%,yes,yes,no,yes,yes,no,no,,,,,,,,,,,no,,no,,1 you get it at an atm,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,3 not very possible,6 some other source,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,yes
Kenya,KEN,126665225,0.799528276,1 male,15,completed primary or less,4 fourth 20%,yes,yes,no,no,,,no,,,,,,,,,,,yes,2 three or more times per month,no,,4 you get it some other way,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,4 not at all possible,,no,,,,,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,206354469,0.306013872,2 female,32,completed primary or less,3 middle 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,yes,no,no,yes,yes,no,yes,yes,no,2 somewhat possible,1 savings,no,,,,,no,,,,,no,,,,yes,no,no,no,no,,,,,,,yes,no,no,no,,,no,,,,yes,yes
Kenya,KEN,147799956,1.221235062,2 female,19,secondary,3 middle 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2 somewhat possible,"2 family, relatives, or friends",no,,,,,yes,no,no,yes,no,yes,yes,no,no,no,,,,no,,,,,,,no,,,,,,no,,,,yes,no
Kenya,KEN,169611766,2.261356285,2 female,23,completed primary or less,3 middle 20%,no,no,no,no,,,no,,no,no,no,yes,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,4 not at all possible,,no,,,,,no,,,,,yes,yes,no,no,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,no,yes
Kenya,KEN,137160361,0.533899993,2 female,28,secondary,4 fourth 20%,yes,yes,yes,no,,,no,,,,,,,,,,,no,,no,,4 you get it some other way,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,3 not very possible,"2 family, relatives, or friends",yes,no,no,yes,no,yes,no,no,yes,no,yes,yes,no,no,no,,,,yes,no,yes,no,no,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,189540388,0.757417958,2 female,35,secondary,4 fourth 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,no,,no,,4 you get it some other way,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,no,,,,no,,,,yes,yes,yes,no,no,,,no,,,,,,no,,,,no,no
Kenya,KEN,170354113,0.399764138,1 male,19,secondary,4 fourth 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,yes,2 somewhat possible,1 savings,no,,,,,no,,,,,yes,yes,no,no,no,,,,yes,no,yes,no,yes,2 over time as needed,4 (dk),no,,,,,,no,,,,yes,yes
Kenya,KEN,195859341,1.221235062,2 female,20,secondary,3 middle 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,no,no,no,yes,yes,yes,yes,no,no,no,no,no,no,no,no,1 very possible,"2 family, relatives, or friends",yes,no,no,yes,no,yes,yes,no,yes,no,no,,,,no,,,,yes,no,no,yes,no,1 all of the money right away,"3 this was your first account, and it was opened so you could receive payments from an employer.",no,,,,,,yes,yes,no,no,yes,no
Kenya,KEN,131078556,0.822841945,1 male,68,secondary,5 richest 20%,yes,yes,yes,no,,,no,,,,,,,,,,,yes,3 money is not deposited in a typical month,no,,3 you get it from a [insert local terminology for bank agent] who works at a store or comes to your home,no,no,yes,no,no,no,yes,no,no,no,yes,no,no,no,yes,2 somewhat possible,"2 family, relatives, or friends",yes,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,no,yes,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,156972387,1.221235062,2 female,21,secondary,4 fourth 20%,yes,yes,no,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,no,no,no,yes,no,no,no,no,no,no,yes,no,no,yes,no,1 very possible,3 money from working or a loan from an employer,yes,yes,no,yes,no,no,,,,,no,,,,yes,no,no,yes,yes,no,yes,no,no,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,134599992,0.306013872,1 male,25,completed primary or less,5 richest 20%,yes,yes,yes,no,,,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,2 you get it over the counter in a branch of your financial institution,no,no,yes,yes,yes,no,yes,no,no,no,yes,no,no,no,no,1 very possible,3 money from working or a loan from an employer,yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,yes,no,no,yes,yes,no,no,yes,no,2 over time as needed,"2 you had an account before, but this account was opened so you could receive payments from an employer.",no,,,,,,no,,,,yes,yes
Kenya,KEN,139848813,0.306013872,1 male,25,secondary,5 richest 20%,yes,yes,yes,no,,,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,2 you get it over the counter in a branch of your financial institution,yes,no,no,no,no,no,yes,no,no,no,yes,no,no,no,yes,2 somewhat possible,3 money from working or a loan from an employer,yes,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,no,yes,no,,,,yes,no,no,yes,no,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,no,,,,yes,yes
Kenya,KEN,190571333,1.048614197,1 male,32,completed tertiary or more,5 richest 20%,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,no,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,yes,1 very possible,1 savings,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,yes,no,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,112381395,0.518461876,2 female,26,secondary,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,1 very possible,"2 family, relatives, or friends",yes,yes,no,yes,no,yes,yes,no,yes,yes,yes,yes,no,yes,yes,no,yes,no,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,173462394,0.524307099,1 male,26,completed tertiary or more,5 richest 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,2 three or more times per month,yes,1 one or two times per month,1 you get it at an atm,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,no,yes,1 very possible,3 money from working or a loan from an employer,yes,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,no,yes,yes,no,yes,no,yes,no,no,yes,no,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,no,,,,yes,yes
Kenya,KEN,184286698,1.514835916,2 female,36,completed tertiary or more,5 richest 20%,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,no,no,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,yes,3 not very possible,1 savings,yes,yes,yes,yes,no,yes,yes,no,yes,no,yes,yes,no,yes,yes,no,yes,no,yes,yes,no,yes,no,2 over time as needed,1 you had this account before you began receiving payments from an employer.,yes,no,yes,no,2 over time as needed,1 you had this account before you began receiving payments from the government.,no,,,,yes,yes
Kenya,KEN,210055624,0.524307099,1 male,25,completed tertiary or more,5 richest 20%,yes,yes,no,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,no,yes,yes,no,no,yes,no,no,no,no,yes,no,no,yes,no,2 somewhat possible,"2 family, relatives, or friends",yes,no,no,yes,no,yes,no,no,yes,no,yes,yes,no,yes,no,,,,yes,no,no,yes,no,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,no,,,,yes,yes
Kenya,KEN,136823490,3.029671831,2 female,36,completed tertiary or more,5 richest 20%,yes,yes,yes,yes,no,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,yes,no,no,yes,yes,yes,yes,no,no,no,no,no,no,no,no,1 very possible,1 savings,yes,no,no,yes,no,yes,no,no,yes,no,yes,yes,yes,yes,yes,no,yes,no,yes,no,no,yes,no,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,no,,,,yes,no
Kenya,KEN,124324796,0.533899993,2 female,27,secondary,5 richest 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,no,yes,no,no,no,no,yes,no,no,no,yes,no,no,yes,no,3 not very possible,"2 family, relatives, or friends",yes,yes,no,yes,no,yes,no,no,yes,no,yes,yes,no,yes,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,179877153,1.725693581,2 female,69,secondary,4 fourth 20%,yes,no,yes,no,,,no,,yes,yes,no,no,no,yes,no,no,yes,,,,,,,no,yes,no,no,no,yes,no,no,no,yes,no,no,yes,no,3 not very possible,"2 family, relatives, or friends",yes,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,no,yes,no,,,,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Kenya,KEN,114175967,0.533899993,2 female,25,secondary,5 richest 20%,yes,yes,no,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,no,yes,no,no,yes,no,no,no,no,no,yes,no,no,yes,no,2 somewhat possible,"2 family, relatives, or friends",yes,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,no,yes,yes,no,yes,no,yes,no,no,yes,no,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,no,,,,yes,yes
Kenya,KEN,132342029,0.533899993,2 female,30,secondary,4 fourth 20%,yes,no,yes,no,,,no,,no,no,yes,no,no,yes,no,no,yes,,,,,,,no,yes,no,no,no,yes,no,no,no,yes,no,yes,yes,no,4 not at all possible,,yes,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,no,yes,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Kenya,KEN,152335532,2.231426955,1 male,42,completed tertiary or more,5 richest 20%,yes,yes,no,yes,no,yes,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,yes,no,no,yes,yes,yes,no,no,no,no,yes,no,no,no,no,1 very possible,1 savings,yes,yes,yes,yes,yes,no,,,,,yes,no,no,yes,yes,no,yes,no,yes,yes,no,yes,no,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,no,,,,yes,yes
Kenya,KEN,154528428,0.533899993,2 female,32,completed tertiary or more,4 fourth 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,yes,,,,,,,yes,yes,no,yes,no,yes,no,no,no,yes,no,yes,yes,no,3 not very possible,"2 family, relatives, or friends",yes,no,no,yes,no,yes,no,no,yes,no,yes,yes,no,yes,yes,yes,no,no,yes,no,yes,no,no,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,185329865,0.488099651,1 male,28,secondary,2 second 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,no,,no,,2 you get it over the counter in a branch of your financial institution,yes,yes,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,4 not at all possible,,yes,yes,no,yes,no,no,,,,,yes,no,no,yes,no,,,,no,,,,,,,no,,,,,,yes,no,yes,yes,yes,yes
Kenya,KEN,146167141,0.383238983,1 male,24,completed primary or less,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,no,,no,,2 you get it over the counter in a branch of your financial institution,yes,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,2 somewhat possible,1 savings,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,192180486,0.851396651,1 male,52,secondary,4 fourth 20%,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,yes,5 (refused),(ref),,1 you get it at an atm,no,no,(dk),yes,yes,(dk),no,yes,no,no,yes,no,yes,yes,no,3 not very possible,1 savings,no,,,,,no,,,,,no,,,,(dk),,,,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Kenya,KEN,185384983,1.14971695,1 male,22,completed primary or less,3 middle 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,1 one or two times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,3 not very possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,161264516,0.488099651,1 male,25,completed primary or less,3 middle 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,yes,no,yes,no,yes,no,no,no,yes,no,no,no,no,3 not very possible,"2 family, relatives, or friends",no,,,,,no,,,,,(dk),,,,(dk),,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,209029456,0.726108374,2 female,36,secondary,4 fourth 20%,yes,no,yes,no,,,no,,no,yes,no,yes,no,yes,no,no,no,,,,,,,yes,no,no,yes,no,yes,no,no,no,yes,yes,yes,yes,no,4 not at all possible,,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,no,yes,yes,yes,no,yes,yes,no,yes,no,yes,1 all of the money right away,5 (refused),no,,,,,,yes,yes,no,yes,yes,yes
Kenya,KEN,182179660,0.789301201,1 male,21,secondary,5 richest 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,yes,no,no,no,yes,no,yes,yes,no,3 not very possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,156100504,0.383238983,1 male,19,secondary,5 richest 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,3 not very possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,204853647,0.383238983,1 male,18,secondary,4 fourth 20%,no,no,no,no,,,no,,no,no,yes,no,no,yes,yes,no,no,,,,,,,no,no,no,no,yes,yes,no,no,no,yes,no,yes,yes,no,3 not very possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,158925398,0.497030082,2 female,27,completed primary or less,3 middle 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,yes,no,no,no,no,no,yes,no,no,yes,no,no,yes,yes,3 not very possible,"2 family, relatives, or friends",yes,yes,no,yes,yes,no,,,,,no,,,,no,,,,no,,,,,,,yes,no,no,yes,2 over time as needed,"3 this was your first account, and it was opened so you could receive payments from the government.",no,,,,yes,yes
Kenya,KEN,175897003,0.34622162,1 male,43,secondary,2 second 20%,yes,no,yes,no,,,no,,no,no,yes,no,no,no,no,no,no,,,,,,,no,yes,no,no,no,yes,no,yes,yes,no,no,yes,yes,yes,2 somewhat possible,3 money from working or a loan from an employer,no,,,,,no,,,,,yes,yes,no,yes,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,159443792,0.780501699,2 female,22,secondary,4 fourth 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,no,,no,,2 you get it over the counter in a branch of your financial institution,yes,no,no,no,no,no,yes,no,no,no,yes,no,no,yes,no,2 somewhat possible,"2 family, relatives, or friends",yes,yes,no,yes,no,yes,no,no,yes,no,no,,,,no,,,,yes,no,yes,no,yes,2 over time as needed,"2 you had an account before, but this account was opened so you could receive payments from an employer.",no,,,,,,no,,,,yes,yes
Kenya,KEN,130722538,0.788263959,1 male,52,completed primary or less,5 richest 20%,yes,no,yes,no,,,no,,no,no,no,yes,no,no,no,no,no,,,,,,,no,yes,(ref),yes,yes,no,no,(ref),(ref),(ref),yes,yes,yes,(ref),3 not very possible,7 (dk),yes,yes,no,yes,(ref),yes,(ref),no,yes,(ref),yes,yes,no,no,no,,,,(ref),,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,139850794,1.35571838,1 male,34,completed primary or less,3 middle 20%,yes,no,yes,no,,,no,,no,no,no,yes,no,no,(dk),no,yes,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,4 not at all possible,,yes,no,no,yes,no,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,yes
Kenya,KEN,182941979,1.038664859,1 male,36,secondary,2 second 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,3 not very possible,"2 family, relatives, or friends",yes,yes,no,yes,yes,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,yes
Kenya,KEN,127725592,1.083939005,2 female,22,completed primary or less,3 middle 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,3 not very possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,no
Kenya,KEN,194597553,0.383238983,1 male,18,completed primary or less,4 fourth 20%,yes,no,yes,no,,,no,,no,no,yes,no,no,yes,no,no,no,,,,,,,no,yes,no,no,no,no,no,no,no,yes,no,no,yes,yes,4 not at all possible,,yes,yes,no,yes,yes,yes,no,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Kenya,KEN,200973077,1.14971695,1 male,21,completed primary or less,4 fourth 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,3 not very possible,"2 family, relatives, or friends",no,,,,,yes,yes,no,yes,yes,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Kenya,KEN,181893900,1.452216747,2 female,42,secondary,5 richest 20%,yes,yes,yes,no,,,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,yes,no,yes,yes,no,yes,yes,yes,yes,no,yes,no,no,yes,yes,2 somewhat possible,"2 family, relatives, or friends",yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,,,,no,,,,,,,no,,,,,,yes,yes,yes,yes,yes,yes
Kenya,KEN,200901111,0.497030082,2 female,30,completed primary or less,3 middle 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,no,,yes,2 three or more times per month,1 you get it at an atm,yes,no,no,no,no,no,yes,no,no,yes,yes,no,no,no,no,3 not very possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,yes,no,yes,yes,1 all of the money right away,"2 you had an account before, but this account was opened so you could receive payments from the government.",yes,yes,no,no,yes,yes
Kenya,KEN,195765391,0.803742514,2 female,20,secondary,4 fourth 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,no,,no,,1 you get it at an atm,no,no,no,no,yes,no,yes,no,no,no,yes,no,yes,yes,yes,1 very possible,"2 family, relatives, or friends",yes,yes,no,yes,no,yes,no,no,yes,no,yes,yes,no,yes,yes,yes,yes,yes,yes,no,yes,no,yes,1 all of the money right away,"2 you had an account before, but this account was opened so you could receive payments from an employer.",no,,,,,,no,,,,yes,yes
Kenya,KEN,211042479,0.497030082,2 female,25,completed primary or less,3 middle 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,yes,no,yes,no,yes,no,no,yes,yes,no,no,yes,yes,3 not very possible,6 some other source,yes,yes,no,yes,no,yes,no,no,yes,no,yes,yes,no,yes,no,,,,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Kenya,KEN,209559247,0.306013872,2 female,30,secondary,4 fourth 20%,yes,yes,no,yes,yes,no,no,,,,,,,,,,,yes,2 three or more times per month,yes,1 one or two times per month,1 you get it at an atm,yes,no,yes,no,no,no,yes,no,no,no,yes,no,no,yes,no,3 not very possible,1 savings,yes,yes,no,yes,no,yes,no,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,113053809,0.306013872,1 male,28,completed primary or less,4 fourth 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,yes,no,no,no,yes,no,no,no,yes,no,no,yes,no,4 not at all possible,,yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Kenya,KEN,119888236,0.306013872,1 male,32,completed tertiary or more,5 richest 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,1 one or two times per month,no,,2 you get it over the counter in a branch of your financial institution,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,1 very possible,4 a credit card or borrowing from a formal financial institution,yes,yes,no,yes,no,no,,,,,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,no,,,,yes,no
