Economy,Economy Code,Gallup World Poll identifier,Weight,Respondent is female,Respondent age,Respondent education level,Within-economy household income quintile,Has an account,Has an account at a financial institution,Has a mobile money account,Has a debit card,If has debit card: card in own name,If has debit card: used card in past 12 months,Has a credit card,If has credit card: used card in past 12 months,If does not have account: b/c too far away,If does not have account: b/c too expensive,If does not have account: b/c lack documentation,If does not have account: b/c lack trust,If does not have account: b/c religious reasons,If does not have account: b/c lack of money,If does not have account: b/c family member already has one,If does not have account: b/c cannot get one,If does not have account: b/c no need for financial services,If has account: any deposit into account in past 12 months,If has any deposit into account: number of monthly deposits,If has account: any withdrawal from account in past 12 months,If has any withdrawal from account: number of monthly withdrawals,If has account: most frequent mode of cash withdrawal,If has account: made a transaction using a mobile phone,Made payments online using the Internet,Saved in past 12 months: for farm/business purposes,Saved in past 12 months: for old age,Saved in past 12 months: for education or school fees,Saved in past 12 months: using an account at a financial institution,Saved in past 12 months: using an informal savings club,"Has loan from a financial institution for house, apartment, or land",Borrowed in past 12 months: from a financial institution,Borrowed in past 12 months: from a store (store credit),Borrowed in past 12 months: from family or friends,Borrowed in past 12 months: from another private lender,Borrowed in past 12 months: for education or school fees,Borrowed in past 12 months: for medical purposes,Borrowed in past 12 months: for farm/business purposes,Possibility of coming up with emergency funds,If able to come up with emergency funds: main source,Sent domestic remittances in past 12 months,If sent domestic remittances: in cash,If sent domestic remittances: through a financial institution,If sent domestic remittances: through a mobile phone,If sent domestic remittances: through an MTO,Received domestic remittances in past 12 months,If received domestic remittances: in cash,If received domestic remittances: through a financial institution,If received domestic remittances: through a mobile phone,If received domestic remittances: through an MTO,Paid utility bills in past 12 months,If paid utility bills: in cash,If paid utility bills: using an account,If paid utility bills: through a mobile phone,Paid school fees in past 12 months,If paid school fees: in cash,If paid school fees: using an account,If paid school fees: through a mobile phone,Received wage payments in past 12 months,If received wage payments: work in public sector,If received wage payments: in cash,If received wage payments: into an account or to a card,If received wage payments: through a mobile phone,If received cashless wage payments: account use,If received cashless wage payments: account type,Received government transfers in past 12 months,If received government transfers: in cash,If received government transfers: into an account or to a card,If received government transfers: through a mobile phone,If received cashless government transfers: account use,If received cashless government transfers: account type,Received agricultural payments in past 12 months,If received agricultural payments: in cash,If received agricultural payments: into an account,If received agricultural payments: through a mobile phone,Saved in the past year,Borrowed in the past year
Uganda,UGA,198263330,0.588391592,2 female,30,secondary,5 richest 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,yes,no,yes,,,,,,,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,3 not very possible,3 money from working or a loan from an employer,no,,,,,yes,yes,no,no,no,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Uganda,UGA,111742313,1.759390142,2 female,32,secondary,5 richest 20%,yes,yes,yes,no,,,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,2 you get it over the counter in a branch of your financial institution,yes,no,yes,no,yes,no,no,no,no,yes,yes,no,no,no,yes,3 not very possible,3 money from working or a loan from an employer,yes,no,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,2 over time as needed,"3 this was your first account, and it was opened so you could receive payments from an employer.",no,,,,,,yes,yes,no,yes,yes,yes
Uganda,UGA,206714191,0.453928229,1 male,37,completed primary or less,4 fourth 20%,no,no,no,no,,,no,,yes,no,yes,no,no,yes,no,no,yes,,,,,,,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,no
Uganda,UGA,187984922,0.453928229,1 male,37,completed primary or less,3 middle 20%,yes,yes,no,no,,,no,,,,,,,,,,,yes,1 one or two times per month,no,,2 you get it over the counter in a branch of your financial institution,no,no,yes,yes,yes,no,yes,no,yes,no,no,no,yes,no,yes,1 very possible,4 a credit card or borrowing from a formal financial institution,no,,,,,no,,,,,no,,,,yes,no,no,yes,yes,no,yes,no,no,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,157309760,0.907856459,1 male,40,completed primary or less,2 second 20%,yes,no,yes,no,,,no,,yes,yes,yes,no,no,yes,no,yes,yes,,,,,,,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,4 not at all possible,,no,,,,,no,,,,,no,,,,yes,yes,no,yes,yes,no,yes,no,no,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,205614664,0.578066235,1 male,23,completed primary or less,5 richest 20%,no,no,no,no,,,no,,yes,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,4 not at all possible,,no,,,,,yes,yes,no,no,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,no,yes
Uganda,UGA,184134894,0.63164668,1 male,52,completed primary or less,5 richest 20%,yes,yes,no,no,,,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,2 you get it over the counter in a branch of your financial institution,no,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,4 not at all possible,,no,,,,,yes,yes,no,yes,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,no,yes
Uganda,UGA,171441327,0.422333724,1 male,26,secondary,2 second 20%,yes,no,yes,no,,,no,,yes,no,yes,no,no,yes,no,no,yes,,,,,,,no,yes,no,yes,no,yes,no,yes,no,no,no,yes,yes,no,4 not at all possible,,no,,,,,yes,yes,no,yes,no,no,,,,yes,yes,no,no,yes,no,yes,no,no,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,203818309,1.734198704,1 male,16,completed primary or less,2 second 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,yes,,,,,,,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,yes,2 somewhat possible,3 money from working or a loan from an employer,yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,167401508,0.986760775,2 female,45,completed primary or less,2 second 20%,no,no,no,no,,,no,,no,no,yes,no,no,yes,no,no,yes,,,,,,,no,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,2 somewhat possible,"2 family, relatives, or friends",yes,no,no,yes,no,yes,yes,no,no,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,116737526,1.891008948,2 female,40,completed primary or less,2 second 20%,no,no,no,no,,,no,,no,yes,no,no,no,yes,no,no,no,,,,,,,no,yes,no,yes,no,no,no,no,no,yes,no,yes,yes,no,2 somewhat possible,"2 family, relatives, or friends",yes,yes,no,no,no,yes,yes,no,no,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,130269205,0.373772318,2 female,60,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,no,no,yes,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,yes,no,no,no,yes,no,no,yes,no,3 not very possible,"2 family, relatives, or friends",no,,,,,yes,yes,no,no,no,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Uganda,UGA,119361401,0.879695071,2 female,28,completed primary or less,2 second 20%,no,no,no,no,,,no,,no,yes,yes,no,no,yes,no,no,no,,,,,,,no,yes,no,yes,no,yes,no,no,no,yes,no,yes,yes,yes,4 not at all possible,,no,,,,,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,205003156,1.319542606,2 female,29,completed primary or less,2 second 20%,no,no,no,no,,,no,,no,(dk),yes,no,no,yes,no,no,yes,,,,,,,no,yes,no,yes,no,yes,no,no,no,yes,no,yes,yes,yes,2 somewhat possible,"2 family, relatives, or friends",yes,yes,no,no,no,yes,yes,no,yes,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,134337091,1.204076274,2 female,18,secondary,2 second 20%,no,no,no,no,,,no,,no,yes,no,no,no,yes,no,no,no,,,,,,,no,yes,no,yes,no,no,no,no,no,yes,no,yes,yes,yes,4 not at all possible,,no,,,,,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,127881592,1.315681034,2 female,50,completed primary or less,3 middle 20%,no,no,no,no,,,no,,no,no,yes,no,no,yes,no,no,yes,,,,,,,no,no,no,yes,no,yes,no,no,no,yes,no,yes,yes,no,2 somewhat possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,112789578,0.402678371,2 female,21,secondary,4 fourth 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,1 very possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,no,,,,yes,no,yes,no,no,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,117393138,1.734198704,1 male,17,completed primary or less,2 second 20%,no,no,no,no,,,no,,no,yes,yes,no,no,yes,no,yes,no,,,,,,,no,no,no,yes,no,no,no,no,no,yes,no,yes,yes,no,3 not very possible,7 (dk),no,,,,,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,113053421,0.602038137,2 female,19,secondary,5 richest 20%,no,no,no,no,,,no,,no,yes,no,no,no,yes,no,no,no,,,,,,,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,3 not very possible,"2 family, relatives, or friends",no,,,,,no,,,,,yes,yes,no,no,no,,,,yes,no,yes,no,no,,,no,,,,,,no,,,,yes,yes
Uganda,UGA,131003333,0.844667449,1 male,27,secondary,4 fourth 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,1 one or two times per month,no,,1 you get it at an atm,no,no,yes,no,yes,no,no,no,no,yes,yes,no,yes,yes,no,4 not at all possible,,no,,,,,yes,yes,yes,no,yes,yes,yes,no,no,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,yes,yes
Uganda,UGA,182178380,1.361784688,1 male,42,completed primary or less,5 richest 20%,yes,yes,yes,no,,,no,,,,,,,,,,,yes,1 one or two times per month,yes,2 three or more times per month,2 you get it over the counter in a branch of your financial institution,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,no,yes,no,no,2 somewhat possible,1 savings,yes,yes,no,yes,no,yes,no,no,yes,no,yes,yes,no,yes,no,,,,yes,no,yes,yes,yes,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,yes,yes,no,yes,yes,yes
Uganda,UGA,147962680,0.602038137,2 female,20,secondary,4 fourth 20%,no,no,no,no,,,no,,yes,yes,yes,yes,no,yes,yes,no,no,,,,,,,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,3 not very possible,"2 family, relatives, or friends",no,,,,,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Uganda,UGA,120940181,0.282481533,1 male,33,secondary,4 fourth 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,yes,no,yes,yes,yes,yes,no,no,no,no,yes,no,no,no,no,2 somewhat possible,"2 family, relatives, or friends",yes,yes,no,yes,no,yes,yes,yes,yes,no,no,,,,yes,yes,no,no,yes,no,yes,yes,yes,1 all of the money right away,1 you had this account before you began receiving payments from an employer.,no,,,,,,no,,,,yes,yes
Uganda,UGA,159285241,0.476419788,2 female,53,completed primary or less,2 second 20%,no,no,no,no,,,no,,no,yes,yes,no,no,yes,no,yes,yes,,,,,,,no,yes,no,yes,no,yes,no,no,no,yes,no,yes,yes,no,4 not at all possible,,no,,,,,yes,yes,no,no,no,no,,,,yes,yes,no,no,no,,,,,,,yes,yes,no,no,,,yes,yes,no,no,yes,yes
Uganda,UGA,118885969,2.312264938,1 male,16,completed primary or less,5 richest 20%,yes,yes,yes,no,,,no,,no,no,no,no,no,yes,yes,no,no,,,,,,,no,yes,no,no,no,yes,no,no,no,yes,no,no,no,no,2 somewhat possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,yes,yes,yes,yes
Uganda,UGA,137949340,0.316861724,1 male,45,secondary,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,no,yes,yes,no,2 somewhat possible,1 savings,yes,yes,no,yes,no,yes,yes,yes,yes,no,yes,yes,no,yes,yes,yes,no,no,yes,no,yes,yes,no,2 over time as needed,1 you had this account before you began receiving payments from an employer.,yes,no,no,no,,,yes,yes,no,yes,yes,yes
Uganda,UGA,195452677,0.872013426,2 female,23,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,no,no,yes,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,3 not very possible,4 a credit card or borrowing from a formal financial institution,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,no,yes
Uganda,UGA,191957759,0.602038137,2 female,23,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,no,(dk),(dk),(dk),no,yes,no,(dk),(dk),,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,3 not very possible,7 (dk),yes,no,no,yes,no,no,,,,,no,,,,no,,,,yes,no,yes,no,no,,,no,,,,,,no,,,,no,no
Uganda,UGA,174071562,0.602038137,2 female,18,completed primary or less,5 richest 20%,yes,no,yes,no,,,no,,yes,yes,yes,yes,no,yes,no,no,yes,,,,,,,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,no,yes,1 very possible,"2 family, relatives, or friends",yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,,,,yes,yes,no,yes,yes,no,yes,no,yes,2 over time as needed,4 (dk),no,,,,,,no,,,,yes,yes
Uganda,UGA,140380413,2.312264938,1 male,16,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,yes,no,yes,no,no,no,yes,no,yes,no,no,3 not very possible,7 (dk),no,,,,,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,no,no,no,,,,,,,yes,no,no,no,,,yes,yes,no,no,yes,yes
Uganda,UGA,210906361,0.373772318,2 female,75,completed primary or less,5 richest 20%,yes,yes,no,yes,yes,yes,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,yes,no,no,yes,yes,yes,no,yes,yes,no,yes,no,yes,yes,no,1 very possible,1 savings,yes,yes,yes,no,no,no,,,,,yes,yes,yes,no,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,178546937,0.945504474,2 female,35,completed primary or less,5 richest 20%,yes,no,yes,no,,,no,,no,yes,no,yes,no,yes,no,no,no,,,,,,,no,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,4 not at all possible,,no,,,,,yes,yes,no,no,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,no
Uganda,UGA,122676021,0.717778969,1 male,59,completed primary or less,2 second 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,yes,no,no,no,no,no,yes,no,yes,no,no,3 not very possible,7 (dk),yes,yes,no,yes,no,no,,,,,yes,yes,no,no,yes,yes,no,no,yes,no,yes,no,no,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,188889458,0.602038137,2 female,16,completed primary or less,5 richest 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,yes,1 very possible,3 money from working or a loan from an employer,yes,no,no,yes,no,yes,yes,no,no,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,111550619,0.439847535,2 female,28,secondary,4 fourth 20%,no,no,no,no,,,no,,yes,yes,yes,no,no,yes,no,yes,yes,,,,,,,no,yes,no,yes,no,yes,no,no,no,no,no,no,no,yes,2 somewhat possible,1 savings,no,,,,,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,yes,yes
Uganda,UGA,150650130,0.717778969,1 male,80,secondary,2 second 20%,no,no,no,no,,,no,,yes,yes,yes,no,no,yes,no,yes,yes,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,no
Uganda,UGA,203856000,0.879695071,2 female,28,completed primary or less,2 second 20%,no,no,no,no,,,no,,yes,yes,yes,no,no,yes,no,yes,yes,,,,,,,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,no,,,,,yes,no,no,yes,no,no,,,,yes,yes,no,no,yes,no,yes,no,no,,,no,,,,,,no,,,,yes,yes
Uganda,UGA,205781002,2.312264938,1 male,17,secondary,3 middle 20%,yes,no,yes,no,,,no,,yes,yes,yes,no,no,yes,no,yes,yes,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,no,,,,no,,,,yes,no,yes,no,no,,,no,,,,,,no,,,,no,no
Uganda,UGA,156999596,0.439847535,2 female,28,secondary,5 richest 20%,yes,yes,yes,no,,,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,no,no,yes,no,no,yes,no,no,no,no,yes,no,no,no,yes,2 somewhat possible,1 savings,yes,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,no,no,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Uganda,UGA,170184302,0.844667449,1 male,29,completed primary or less,4 fourth 20%,yes,no,yes,no,,,no,,no,no,yes,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,2 somewhat possible,1 savings,yes,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,no,no,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Uganda,UGA,119816813,1.204076274,2 female,24,completed primary or less,5 richest 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,yes,,,,,,,no,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,2 somewhat possible,"2 family, relatives, or friends",yes,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,no,no,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Uganda,UGA,120007730,0.422333724,1 male,25,secondary,5 richest 20%,yes,no,yes,no,,,no,,no,no,yes,no,no,yes,no,no,no,,,,,,,no,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,2 somewhat possible,"2 family, relatives, or friends",yes,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,no,no,no,,,,yes,no,yes,no,no,,,no,,,,,,no,,,,yes,yes
Uganda,UGA,165279677,1.274181593,2 female,32,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,yes,yes,yes,yes,no,yes,no,no,no,,,,,,,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,3 not very possible,"5 (a/an [insert local terminology for private lenders (i.e., loan shark or pawn shop)])",no,,,,,no,,,,,no,,,,no,,,,yes,no,yes,no,no,,,no,,,,,,no,,,,yes,no
Uganda,UGA,175199479,0.373772318,2 female,60,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,no,no,yes,yes,no,yes,no,no,no,,,,,,,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,3 not very possible,6 some other source,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,no
Uganda,UGA,115234270,1.806114411,2 female,18,secondary,2 second 20%,no,no,no,no,,,no,,no,yes,yes,no,no,yes,yes,no,no,,,,,,,no,no,no,yes,no,yes,no,no,no,yes,no,yes,yes,no,1 very possible,"2 family, relatives, or friends",no,,,,,yes,no,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Uganda,UGA,146154553,0.879695071,2 female,26,secondary,5 richest 20%,yes,yes,yes,no,,,no,,,,,,,,,,,no,,no,,2 you get it over the counter in a branch of your financial institution,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,1 very possible,"2 family, relatives, or friends",yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,no,,,,yes,no,yes,no,no,,,no,,,,,,no,,,,yes,no
Uganda,UGA,114886809,0.844667449,1 male,30,completed primary or less,2 second 20%,yes,yes,yes,no,,,no,,,,,,,,,,,no,,no,,2 you get it over the counter in a branch of your financial institution,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,1 very possible,"2 family, relatives, or friends",yes,no,no,yes,no,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,yes,no
Uganda,UGA,111238021,1.274181593,2 female,29,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,1 very possible,4 a credit card or borrowing from a formal financial institution,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,no
Uganda,UGA,156437103,0.439847535,2 female,33,secondary,5 richest 20%,yes,no,yes,no,,,no,,no,yes,no,yes,no,no,no,no,no,,,,,,,no,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,1 very possible,3 money from working or a loan from an employer,yes,yes,no,no,no,yes,yes,no,no,no,yes,yes,no,no,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,no
Uganda,UGA,130789050,0.422333724,1 male,27,completed primary or less,5 richest 20%,yes,yes,no,no,,,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,2 you get it over the counter in a branch of your financial institution,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,1 very possible,"2 family, relatives, or friends",yes,yes,no,no,no,yes,yes,no,no,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,no
Uganda,UGA,170574107,0.717778969,1 male,89,secondary,1 poorest 20%,yes,no,yes,no,,,no,,yes,no,no,no,no,yes,no,yes,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,yes,yes,no,no,no,,,,no,,,,,,,no,,,,,,no,,,,no,no
Uganda,UGA,145489887,0.453928229,1 male,43,completed primary or less,1 poorest 20%,yes,no,yes,no,,,no,,yes,no,no,no,no,yes,no,no,yes,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,2 somewhat possible,"2 family, relatives, or friends",yes,yes,no,yes,no,no,,,,,yes,yes,no,no,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,no,yes
Uganda,UGA,170534306,0.684751135,2 female,40,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,yes,yes,yes,no,no,yes,no,no,yes,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,3 not very possible,"2 family, relatives, or friends",no,,,,,no,,,,,yes,yes,no,no,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,no,yes
Uganda,UGA,162941813,0.844667449,1 male,32,completed primary or less,1 poorest 20%,yes,no,yes,no,,,no,,yes,no,yes,no,no,no,no,no,yes,,,,,,,no,no,no,yes,no,no,no,no,no,yes,no,yes,yes,no,1 very possible,3 money from working or a loan from an employer,yes,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,151786994,0.439847535,2 female,28,completed primary or less,4 fourth 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,yes,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,3 not very possible,3 money from working or a loan from an employer,yes,no,no,yes,no,no,,,,,yes,yes,no,no,yes,yes,no,no,yes,no,yes,no,no,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,134248689,0.422333724,1 male,26,completed primary or less,4 fourth 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,yes,yes,no,no,no,no,no,no,yes,no,no,yes,no,3 not very possible,"2 family, relatives, or friends",yes,no,no,yes,no,yes,no,no,yes,no,yes,yes,no,yes,yes,yes,no,no,yes,no,yes,no,no,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,156002402,0.282481533,1 male,25,secondary,5 richest 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,1 one or two times per month,yes,2 three or more times per month,1 you get it at an atm,no,no,yes,no,no,yes,no,no,no,no,yes,no,no,yes,no,1 very possible,3 money from working or a loan from an employer,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,no,yes,no,no,,,,yes,yes,no,yes,no,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,163464942,0.717778969,1 male,69,secondary,1 poorest 20%,yes,yes,yes,no,,,no,,no,no,no,no,no,no,no,no,no,,,,,,,no,no,yes,no,no,no,no,no,no,yes,no,no,yes,no,3 not very possible,"5 (a/an [insert local terminology for private lenders (i.e., loan shark or pawn shop)])",yes,yes,no,yes,no,yes,no,no,yes,no,yes,yes,no,yes,yes,yes,yes,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,179832535,0.657840517,2 female,46,secondary,4 fourth 20%,yes,no,yes,no,,,no,,no,yes,no,no,no,no,no,no,no,,,,,,,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,1 very possible,3 money from working or a loan from an employer,yes,yes,no,yes,no,yes,yes,no,no,no,yes,yes,no,no,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,yes,no
Uganda,UGA,159588741,0.282481533,2 female,35,secondary,5 richest 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,1 one or two times per month,yes,2 three or more times per month,1 you get it at an atm,no,no,yes,no,yes,yes,no,no,no,no,yes,no,no,yes,no,2 somewhat possible,1 savings,yes,yes,no,yes,no,yes,no,no,yes,no,yes,yes,no,no,no,,,,yes,no,no,yes,no,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,188962939,0.453928229,1 male,40,secondary,5 richest 20%,yes,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,1 very possible,"5 (a/an [insert local terminology for private lenders (i.e., loan shark or pawn shop)])",yes,no,yes,yes,no,yes,yes,yes,yes,no,no,,,,yes,yes,yes,yes,yes,yes,yes,yes,no,2 over time as needed,"2 you had an account before, but this account was opened so you could receive payments from an employer.",no,,,,,,yes,yes,yes,no,yes,no
Uganda,UGA,133287614,0.602038137,2 female,24,secondary,5 richest 20%,yes,no,yes,no,,,no,,no,yes,no,yes,yes,yes,yes,yes,no,,,,,,,no,yes,no,yes,no,no,yes,no,no,yes,no,yes,yes,no,1 very possible,"2 family, relatives, or friends",no,,,,,yes,yes,no,yes,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
